Jumlah,Kategori,Nama,Pengendali,Persentase,KodeEmiten,NamaEmiten
388200.0,More Than 5%,MAHENDRA AGAKHAN T,False,0.01,ABBA,MAHAKA MEDIA TBK
2200.0,Director,V CITIZEN SOEGIANTO,False,0.0,ABDA,ASURANSI BINA DANA ARTA TBK
500.0,Director,JULIEN PIERRE COMBARET,False,0.0,ABDA,ASURANSI BINA DANA ARTA TBK
500.0,Director,LIANI CHANDRA,False,0.0,ABDA,ASURANSI BINA DANA ARTA TBK
0.0,Commisioner,ARIEF TARUNAKARYA SUROWIDJOJO,False,0.0,ABMM,ABM INVESTAMA TBK
1283500.0,Director,ACHMAD ANANDA DJAJANEGARA,False,0.0466,ABMM,ABM INVESTAMA TBK
133500.0,Commisioner,MIVIDA HAMAMI,False,0.0048,ABMM,ABM INVESTAMA TBK
0.0,Director,HARIS MUSTARTO,False,0.0,ABMM,ABM INVESTAMA TBK
6120500.0,Commisioner,RACHMAT MULYANA HAMAMI,False,0.2223,ABMM,ABM INVESTAMA TBK
0.0,Commisioner,MANGGI TARUNA HABIR,False,0.0,ABMM,ABM INVESTAMA TBK
151206500.0,More Than 5%,LO KHENG HONG,False,5.492,ABMM,ABM INVESTAMA TBK
0.0,Director,FERIWAN SINATRA,False,0.0,ABMM,ABM INVESTAMA TBK
0.0,Director,HANS CHRISTIAN MANOE,False,0.0,ABMM,ABM INVESTAMA TBK
600000.0,Director,SUHARNO,False,0.0,ACES,PT ASPIRASI HIDUP INDONESIA TBK
94100.0,Director,GREGORY SUGYONO WIDJAJA,False,0.0,ACES,PT ASPIRASI HIDUP INDONESIA TBK
100000.0,Commisioner,KUNCORO WIBOWO,False,0.0,ACES,PT ASPIRASI HIDUP INDONESIA TBK
983000.0,Director,TERESA LUCIA WIBOWO,False,0.01,ACES,PT ASPIRASI HIDUP INDONESIA TBK
0.0,Commisioner,WENRY ANSHORY PUTRA,False,0.0,ADCP,PT ADHI COMMUTER PROPERTI TBK
0.0,Commisioner,YAN FIRWAN,False,0.0,ADCP,PT ADHI COMMUTER PROPERTI TBK
0.0,Director,ACHMAD WACHID ABDULLAH,False,0.0,ADCP,PT ADHI COMMUTER PROPERTI TBK
0.0,Director,FARID BUDIYANTO,False,0.0,ADCP,PT ADHI COMMUTER PROPERTI TBK
4000.0,Commisioner,NANA PUSPA DEWI,False,0.0007,ADES,AKASHA WIRA INTERNATIONAL TBK
7900.0,Director,FANY SOEGIARTO,False,0.0013,ADES,AKASHA WIRA INTERNATIONAL TBK
0.0,Director,GAUTAMA HARTARTO,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Director,DJALI HALIM,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Director,GUNAWAN HALIM,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Director,DJUNALI DJUWATI,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Director,WIJI SANTOSO,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Commisioner,BACELIUS RURU,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Commisioner,H ROSIHAN ARSYAD,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Commisioner,JOHAN SETIAWAN,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Commisioner,BAMBANG HUSODO,False,0.0,ADMG,POLYCHEM INDONESIA TBK
0.0,Commisioner,ILHAM,False,0.0,ADMG,POLYCHEM INDONESIA TBK
69000.0,Director,WITO KRISNAHADI,False,0.0,ADMR,PT ALAMTRI MINERALS INDONESIA TBK
2800.0,Director,IWAN DEWONO BUDIYUWONO,False,0.0,ADRO,ALAMTRI RESOURCES INDONESIA TBK
1976632710.0,Commisioner,GARIBALDI THOHIR,True,6.426,ADRO,ALAMTRI RESOURCES INDONESIA TBK
1051738544.0,Commisioner,EDWIN SOERYADJAYA,False,3.419,ADRO,ALAMTRI RESOURCES INDONESIA TBK
80106250.0,Commisioner,ARINI SARASWATY SUBIANTO,False,0.26,ADRO,ALAMTRI RESOURCES INDONESIA TBK
16000000.0,Commisioner,CHRISTIAN ARIANO RACHMAT,False,0.052,ADRO,ALAMTRI RESOURCES INDONESIA TBK
250000.0,Director,LANY DJUWITA,False,0.0,ADRO,ALAMTRI RESOURCES INDONESIA TBK
0.0,Director,INDRA WIDYADHARMA,False,0.0,AGAR,PT ASIA SEJAHTERA MINA TBK
0.0,Director,AGNES KRISTINA,False,0.0,AGAR,PT ASIA SEJAHTERA MINA TBK
0.0,Commisioner,FRANCIS DAYNE HARYONO,False,0.0,AGAR,PT ASIA SEJAHTERA MINA TBK
0.0,Commisioner,THELLY ROPE,False,0.0,AGAR,PT ASIA SEJAHTERA MINA TBK
8900.0,Commisioner,MUHAMAD SIDIK HERUWIBOWO,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Commisioner,RETNO WAHYUNI WIJAYANTI,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Commisioner,JOHANES KUNTJORO ADISARDJONO,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Commisioner,NYIMAS DEWI RATIH KAMIL,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Director,IDA BAGUS KETUT SUBAGIA,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Director,DANAR WIDYANTORO,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Director,RUSTARTI SURI PERTIWI,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
100000.0,Director,LUKMAN HAKIM,False,0.0004,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Director,KICKY ANDRIE DAVETRA,False,0.0,AGRO,PT BANK RAYA INDONESIA TBK
0.0,Commisioner,TAUFIK HAKIM,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Director,ALEXANDER FRANS RORI,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Commisioner,DAMAL BAYU UTAMA,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Commisioner,JONI SWASTANTO,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Director,EDWIN RUDIANTO,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Director,OH IN TAEK,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Commisioner,KO DAE JIN,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Director,PARK JIN JE,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
130865.0,Director,ANDREAS MIKHAEL SUMUAL,False,0.0,AGRS,PT BANK IBK INDONESIA TBK
0.0,Director,INDRADI PRASODJO,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Director,JOSEF GUNAWAN SETYO,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Director,TREESJE HALIM,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Director,SUTJIANTA,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Commisioner,ADHI INDRAWAN,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Commisioner,PRAMONO MARGONO,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Commisioner,ADIE POERNOMO WIDJAYA,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
615262866.0,More Than 5%,SENDRA GUNAWAN,False,12.556,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
0.0,Director,YULIANTO PIETTOJO,False,0.0,AHAP,ASURANSI HARTA AMAN PRATAMA TBK
11155000.0,More Than 5%,EFENDI LEMAN,False,5.08,AIMS,PT ARTHA MAHIYA INVESTAMA TBK
20764800.0,More Than 5%,EDY KUSUMA,False,0.223,AISA,PT FKS FOOD SEJAHTERA TBK
3950000.0,More Than 5%,YOSAN KUSUMA,False,0.0424,AISA,PT FKS FOOD SEJAHTERA TBK
4714000.0,More Than 5%,YOVIE KUSUMA,False,0.0506,AISA,PT FKS FOOD SEJAHTERA TBK
19475659.0,Commisioner,HENRY LIEM,False,3.18,AKPI,ARGHA KARYA PRIMA IND. TBK
10500062.0,Commisioner,AMIRSYAH RISJAD,False,1.72,AKPI,ARGHA KARYA PRIMA IND. TBK
142267000.0,Commisioner,SOEGIARTO ADIKOESOEMO,True,0.7,AKRA,PT AKR CORPORINDO TBK
206604600.0,Director,HARYANTO ADIKOESOEMO,True,1.03,AKRA,PT AKR CORPORINDO TBK
42000000.0,Director,JIMMY TANDYO,False,0.2,AKRA,PT AKR CORPORINDO TBK
4780000.0,Director,BAMBANG SOETIONO S,False,0.02,AKRA,PT AKR CORPORINDO TBK
2303000.0,Director,MERY SOFI,False,0.0,AKRA,PT AKR CORPORINDO TBK
3727500.0,Director,SURESH VEMBU,False,0.0,AKRA,PT AKR CORPORINDO TBK
1165000.0,Director,NERY POLIM,False,0.0,AKRA,PT AKR CORPORINDO TBK
450000.0,Director,TERMURTI TIBAN,False,0.0,AKRA,PT AKR CORPORINDO TBK
84307692.0,Commisioner,LILI MULYADI SUTANTO,False,3.12,ALDO,ALKINDO NARATAMA TBK
24000000.0,Commisioner,ERIK SUTANTO,False,0.89,ALDO,ALKINDO NARATAMA TBK
49230770.0,Director,HERWANTO SUTANTO,False,1.82,ALDO,ALKINDO NARATAMA TBK
45652702.0,Director,WILLY SOESANTO,False,1.69,ALDO,ALKINDO NARATAMA TBK
20000.0,Commisioner,SURYADI HERTANTO,False,0.0039,ALKA,ALAKASA INDUSTRINDO TBK
922200.0,Commisioner,WELLY MULIAWAN LIE,False,0.02,ALMI,ALUMINDO LIGHT METAL INDUSTRY TBK
9055000.0,Director,ALIM MARKUS,False,0.24,ALMI,ALUMINDO LIGHT METAL INDUSTRY TBK
114335000.0,Commisioner,SIAUW JENNICE MARIA,True,2.95,AMAN,PT MAKMUR BERKAH AMANDA TBK
175534400.0,Commisioner,JOHAN TEDJA SURYA,True,4.53,AMAN,PT MAKMUR BERKAH AMANDA TBK
0.0,Commisioner,MASDUKI ABIDLOWI,False,0.0,AMAN,PT MAKMUR BERKAH AMANDA TBK
0.0,Commisioner,ACHMAD ZAINI,False,0.0,AMAN,PT MAKMUR BERKAH AMANDA TBK
100000.0,Director,ADI SAPUTRA TEDJA SURYA,False,0.01,AMAN,PT MAKMUR BERKAH AMANDA TBK
0.0,Director,RICHARD B T MALESSY,False,0.0,AMAN,PT MAKMUR BERKAH AMANDA TBK
293778200.0,Director,VISHAL TULSIAN,False,1.598,AMAR,PT BANK AMAR INDONESIA TBK
0.0,Director,THIO SUCY,False,0.0,AMAR,PT BANK AMAR INDONESIA TBK
0.0,Commisioner,NAVIN NAHATA,False,0.0,AMAR,PT BANK AMAR INDONESIA TBK
0.0,Commisioner,ZAINAL ABIDIN HASNI,False,0.0,AMAR,PT BANK AMAR INDONESIA TBK
0.0,Commisioner,RATNA HEIMAWATY ZAIN,False,0.0,AMAR,PT BANK AMAR INDONESIA TBK
109200000.0,Director,CHONG KIM KONG,False,10.11,AMIN,PT ATELIERS MECANIQUES D INDONESIE TBK
75600000.0,More Than 5%,CHONG KIM LEONG,False,7.0,AMIN,PT ATELIERS MECANIQUES D INDONESIE TBK
42000000.0,Director,RUDY SUSANTO,False,3.89,AMIN,PT ATELIERS MECANIQUES D INDONESIE TBK
10000000.0,Director,LAI KIEN HSIN,False,0.93,AMIN,PT ATELIERS MECANIQUES D INDONESIE TBK
10000000.0,Director,LAI MAY LING,False,0.93,AMIN,PT ATELIERS MECANIQUES D INDONESIE TBK
754400.0,Director,LINDA TATY,False,0.07,AMIN,PT ATELIERS MECANIQUES D INDONESIE TBK
266326400.0,Commisioner,FENY DJOKO SUSANTO,False,0.64,AMRT,PT SUMBER ALFARIA TRIJAYA TBK
97239300.0,Commisioner,BUDIYANTO DJOKO SUSANTO,False,0.23,AMRT,PT SUMBER ALFARIA TRIJAYA TBK
190560200.0,Director,HARRYANTO SUSANTO,False,0.46,AMRT,PT SUMBER ALFARIA TRIJAYA TBK
0.0,Director,KAHAR ANWAR,False,0.0,ANDI,PT ANDIRA AGRO TBK
0.0,Commisioner,ANNE PATRICIA SUTANTO,False,0.0,ANDI,PT ANDIRA AGRO TBK
0.0,Commisioner,ANDRE HANDHIKA TESSAPUTRA THE,False,0.0,ANDI,PT ANDIRA AGRO TBK
165588000.0,Director,FRANCIS INDARTO,False,1.771,ANDI,PT ANDIRA AGRO TBK
0.0,Commisioner,LUDIJANTO SETIJO,False,0.0,ANDI,PT ANDIRA AGRO TBK
0.0,Commisioner,RAUF PURNAMA,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Commisioner,IRWANDY ARIF,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Commisioner,ELEN SETIADI,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Commisioner,RIDWAN,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Commisioner,RUDY SUFAHRIADI,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Commisioner,M RUDY SALAHUDDIN RAMTO,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Commisioner,PIUS LUSTRILANANG,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Director,ACHMAD ARDIANTO,False,0.0,ANTM,ANEKA TAMBANG TBK
12500.0,Director,HARTONO,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Director,I DEWA WIRANTAYA,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Director,HANDI SUTANTO,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Director,ARIANTO SABTONUGROHO RUDJITO,False,0.0,ANTM,ANEKA TAMBANG TBK
0.0,Director,RATIH DEWIHANDAJANI L,False,0.0,ANTM,ANEKA TAMBANG TBK
28551560.0,Commisioner,EKA DHARMAJANTO KASIH,False,0.81,APEX,APEXINDO PRATAMA DUTA TBK
24876.0,More Than 5%,ERWIN SUTANTO,True,0.0,APEX,APEXINDO PRATAMA DUTA TBK
0.0,Commisioner,LIM CHEAH CHOOI,False,0.0,APII,PT ARITA PRIMA INDONESIA TBK
0.0,Commisioner,SIM YEE FUAN,False,0.0,APII,PT ARITA PRIMA INDONESIA TBK
0.0,Commisioner,BERNADETHA MELINDA KIRANA PUTRI,False,0.0,APII,PT ARITA PRIMA INDONESIA TBK
60146480.0,Director,LOW YEW LEAN,True,5.59,APII,PT ARITA PRIMA INDONESIA TBK
0.0,Director,CHAN CHEIN LIANG,False,0.0,APII,PT ARITA PRIMA INDONESIA TBK
762.0,Director,HARIANTO,False,0.07,APII,PT ARITA PRIMA INDONESIA TBK
0.0,Commisioner,LIM JUN LIN,False,0.0,APII,PT ARITA PRIMA INDONESIA TBK
0.0,Director,LOW ZE WEN,False,0.0,APII,PT ARITA PRIMA INDONESIA TBK
388333748.0,Commisioner,ALEXANDER AGUNG PRANOTO,False,28.5,APLI,ASIAPLAST INDUSTRIES TBK
1134702185.0,More Than 5%,TRIHATMA KUSUMA HALIMAN,True,4.999,APLN,PT AGUNG PODOMORO LAND TBK
0.0,More Than 5%,DIREKSI DAN KOMISARIS,False,0.0,APLN,PT AGUNG PODOMORO LAND TBK
0.0,Director,BACELIUS RURU,False,0.0,APLN,PT AGUNG PODOMORO LAND TBK
621000.0,Director,NOER INDRADJAJA,False,0.003,APLN,PT AGUNG PODOMORO LAND TBK
1643500.0,Director,CESAR M DELA CRUZ,False,0.007,APLN,PT AGUNG PODOMORO LAND TBK
2739500.0,Director,MIARNI ANG,False,0.012,APLN,PT AGUNG PODOMORO LAND TBK
0.0,Director,PAUL CHRISTIAN ARIYANTO,False,0.0,APLN,PT AGUNG PODOMORO LAND TBK
0.0,Commisioner,SOFIAN EFFENDI,False,0.0,APLN,PT AGUNG PODOMORO LAND TBK
0.0,Commisioner,INDARYONO,False,0.0,APLN,PT AGUNG PODOMORO LAND TBK
771900.0,Director,HIDAYAT DWIPUTRO SULAKSONO,False,0.003,ARCI,PT ARCHI INDONESIA TBK
1863000.0,Commisioner,THE NICHOLAS,False,0.06,ARGO,ARGO PANTES TBK
40980000.0,More Than 5%,THE NING KING,True,1.29,ARGO,ARGO PANTES TBK
500.0,Director,THOMAS WAHYU KALAIJ,False,0.0,ARGO,ARGO PANTES TBK
475967000.0,Director,ABDI ANDRE,True,13.8,ARII,ATLAS RESOURCES TBK
2000000.0,Commisioner,YAP SUCI KUSWARDANI M,False,0.058,ARII,ATLAS RESOURCES TBK
86770000.0,Commisioner,JAY T OENTORO,False,2.529,ARII,ATLAS RESOURCES TBK
11750000.0,Commisioner,PRANATA HAJADI,False,0.342,ARII,ATLAS RESOURCES TBK
0.0,Commisioner,NOTARIZA TAHER,False,0.0,ARII,ATLAS RESOURCES TBK
0.0,Commisioner,JUSTINUS SUPARTONO,False,0.0,ARII,ATLAS RESOURCES TBK
13300000.0,Director,HANS JURGEN KASCHULL,False,0.387,ARII,ATLAS RESOURCES TBK
35250000.0,Director,JOKO KUS SULISTYOKO,False,1.027,ARII,ATLAS RESOURCES TBK
1250000.0,Director,DWI HARTANTO,False,0.06,ARKA,PT ARKHA JAYANTI PERSADA TBK
0.0,More Than 5%,HIMAWAN SUTANTO,False,0.0,ARKA,PT ARKHA JAYANTI PERSADA TBK
4719000.0,Director,ALDO HENRY ARTOKO,False,0.16,ARKO,PT ARKORA HYDRO TBK
1725000.0,Commisioner,ARYA PRADANA SETIADHARMA,False,0.06,ARKO,PT ARKORA HYDRO TBK
2739979400.0,Director,TANDEAN RUSTANDY,True,37.32,ARNA,ARWANA CITRAMULIA TBK
1471600.0,Director,EDY SUYANTO,False,0.02,ARNA,ARWANA CITRAMULIA TBK
3056300.0,Commisioner,EDWIN PAMIMPIN SITUMORANG,False,0.04,ARNA,ARWANA CITRAMULIA TBK
376173600.0,More Than 5%,LUCAS,True,84.22,ARTA,ARTHAVEST TBK
1050000.0,Director,ZAFAR DINESH IDHAM,False,0.3,ASBI,ASURANSI BINTANG TBK
782500.0,Director,HASTANTO SRI MARGI WIDODO,False,0.22,ASBI,ASURANSI BINTANG TBK
658000.0,Director,RENIWATI DARMAKUSUMAH,False,0.19,ASBI,ASURANSI BINTANG TBK
0.0,Director,TRIVENA NALSALITA,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Director,KING IRIAWAN SUTANTO,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Commisioner,SIDHARTA UTAMA,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Commisioner,SANTOSA,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Commisioner,ARYA NARAYANA SOEMALI,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Commisioner,GUNAWAN GENIUSAHARDJA,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Director,HENDRIX PRAMANA,False,0.0,ASGR,ASTRA GRAPHIA TBK
0.0,Director,WIDI TRIWIBOWO,False,0.0,ASGR,ASTRA GRAPHIA TBK
1420000.0,Director,JOSEPH SANUSI TJONG,False,0.01,ASRI,ALAM SUTERA REALTY TBK
233288432.0,Commisioner,A WINOTO DOERIAT,False,19.17,ASRM,ASURANSI RAMAYANA TBK
141783616.0,More Than 5%,WIRASTUTI PUNTARAKSMA,False,11.64,ASRM,ASURANSI RAMAYANA TBK
383550484.0,Director,SYAHRIL,True,31.51,ASRM,ASURANSI RAMAYANA TBK
342568300.0,Director,PRODJO SUNARJANTO,False,9.28,ASSA,ADI SARANA ARMADA TBK
25040000.0,Director,INDRIATI,True,2.0,ATAP,PT TRIMITRA PRAWARA GOLDLAND TBK
24960000.0,Commisioner,YOYO SUGENG TRIYOGO,True,2.0,ATAP,PT TRIMITRA PRAWARA GOLDLAND TBK
28226026.0,More Than 5%,ROSY MERIANTI TANUADJI,False,1.219,ATIC,PT ANABATIC TECHNOLOGIES TBK
47181967.0,Director,HARRY SURJANTO HAMBALI,False,2.037,ATIC,PT ANABATIC TECHNOLOGIES TBK
13222318.0,Director,LIE DAVID LIMINA,False,0.571,ATIC,PT ANABATIC TECHNOLOGIES TBK
238741323.0,More Than 5%,HANDOKO ANINDYA TANUADJI,True,10.311,ATIC,PT ANABATIC TECHNOLOGIES TBK
152400.0,Commisioner,ANTONIUS AGUS SUSANTO,False,0.006,ATIC,PT ANABATIC TECHNOLOGIES TBK
68400.0,Director,ADRIANSYAH ADNAN,False,0.002,ATIC,PT ANABATIC TECHNOLOGIES TBK
1425406300.0,Director,ROBERT CHRISTIAN TANOKO,False,2.3,AVIA,PT AVIA AVIAN TBK
782500.0,Director,KURNIA HADI SINANTO,False,0.0,AVIA,PT AVIA AVIAN TBK
311300.0,Director,ANGELICA TANISIA JOZAR,False,0.0,AVIA,PT AVIA AVIAN TBK
2504200.0,Director,WIJONO TANOKO,False,0.0,AVIA,PT AVIA AVIAN TBK
0.0,Commisioner,ROY OCTAVIAN,False,0.0,AYLS,PT AGRO YASA LESTARI TBK
0.0,Commisioner,DENNY JONG WIDJAJA,False,0.0,AYLS,PT AGRO YASA LESTARI TBK
0.0,Director,INDRA JAYA DAVID PARDOSI,False,0.0,AYLS,PT AGRO YASA LESTARI TBK
0.0,Director,RICKY SASTRA HIDAYAT,False,0.0,AYLS,PT AGRO YASA LESTARI TBK
146000000.0,Commisioner,SOEDIARTO SOERJOPRAHONO,True,8.11,BAJA,SARANACENTRAL BAJATAMA TBK
296016000.0,Commisioner,IBNU SUSANTO,True,16.45,BAJA,SARANACENTRAL BAJATAMA TBK
296096000.0,Director,HANDAJA SUSANTO,True,16.45,BAJA,SARANACENTRAL BAJATAMA TBK
296400000.0,Director,PANDJI SURYA SOERJOPRAHONO,False,16.47,BAJA,SARANACENTRAL BAJATAMA TBK
296016000.0,Director,ENTARIO WIDJAJA SUSANTO,True,16.45,BAJA,SARANACENTRAL BAJATAMA TBK
43792000.0,More Than 5%,LAKSMONO TIRTO KUSUMO,True,2.43,BAJA,SARANACENTRAL BAJATAMA TBK
25760000.0,More Than 5%,ANTON SEBASTIAN,True,1.43,BAJA,SARANACENTRAL BAJATAMA TBK
0.0,Commisioner,YENTORO,False,0.0,BAJA,SARANACENTRAL BAJATAMA TBK
50000.0,Director,ROBBY HERMANTO,False,0.0013,BALI,PT BALI TOWERINDO SENTRA TBK
4430000.0,Director,SIMON HENDIAWAN,False,0.09,BAUT,PT MITRA ANGKASA SEJAHTERA TBK
400000.0,Commisioner,INDRIANI SUHARTONO,False,0.01,BAUT,PT MITRA ANGKASA SEJAHTERA TBK
2731601.0,Director,VERA EVE LIM,False,0.002,BBCA,PT BANK CENTRAL ASIA TBK
1531282.0,Director,GREGORY HENDRA LEMBONG,False,0.001,BBCA,PT BANK CENTRAL ASIA TBK
1057378.0,Director,HARYANTO TIARA BUDIMAN,False,0.001,BBCA,PT BANK CENTRAL ASIA TBK
2429926.0,Director,FRENGKY CHANDRA KUSUMA,False,0.002,BBCA,PT BANK CENTRAL ASIA TBK
1094492.0,Director,JOHN KOSASIH,False,0.001,BBCA,PT BANK CENTRAL ASIA TBK
440838.0,Director,ANTONIUS WIDODO MULYONO,False,0.0,BBCA,PT BANK CENTRAL ASIA TBK
28135000.0,More Than 5%,ROBERT BUDI HARTONO,True,0.023,BBCA,PT BANK CENTRAL ASIA TBK
27025000.0,More Than 5%,BAMBANG HARTONO,True,0.022,BBCA,PT BANK CENTRAL ASIA TBK
35805144.0,Commisioner,JAHJA SETIAATMADJA,False,0.03,BBCA,PT BANK CENTRAL ASIA TBK
4256065.0,Director,ARMAND WAHYUDI HARTONO,False,0.003,BBCA,PT BANK CENTRAL ASIA TBK
11169044.0,Director,TAN HO HIEN SUBUR,False,0.009,BBCA,PT BANK CENTRAL ASIA TBK
3431711.0,Director,RUDY SUSANTO,False,0.003,BBCA,PT BANK CENTRAL ASIA TBK
2840417.0,Director,LIANAWATY SUWONO,False,0.002,BBCA,PT BANK CENTRAL ASIA TBK
3169028.0,Director,SANTOSO,False,0.003,BBCA,PT BANK CENTRAL ASIA TBK
193206.0,Director,HENDRA TANUMIHARDJA,False,0.0,BBCA,PT BANK CENTRAL ASIA TBK
7502058.0,Commisioner,TONNY KUSNADI,False,0.006,BBCA,PT BANK CENTRAL ASIA TBK
0.0,Commisioner,CYRILLUS HARINOWO,False,0.0,BBCA,PT BANK CENTRAL ASIA TBK
0.0,Commisioner,RADEN PARDEDE,False,0.0,BBCA,PT BANK CENTRAL ASIA TBK
0.0,Commisioner,SUMANTRI SLAMET,False,0.0,BBCA,PT BANK CENTRAL ASIA TBK
85784.0,Director,GANDA RAHARJA RUSLI,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
10167300.0,Commisioner,ALI GUNAWAN,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Commisioner,AVILIANI,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Commisioner,ROSMAYA,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Director,INDRA UTOYO,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Director,SAJAL BHATNAGAR,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Director,ARI YANUANTO ASAH,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Director,ARIEF TENDEAS,False,0.0,BBHI,PT ALLO BANK INDONESIA TBK
0.0,Director,KUNARDY DARMA LIE,False,0.0,BBKP,PT BANK KB INDONESIA TBK
5107000.0,Director,ROBBY MONDONG,False,0.0,BBKP,PT BANK KB INDONESIA TBK
1600000.0,Director,HENRY SAWALI,False,0.0,BBKP,PT BANK KB INDONESIA TBK
2000088.0,Director,DODI WIDJAJANTO,False,0.0,BBKP,PT BANK KB INDONESIA TBK
0.0,Director,JUNG HO HAN,False,0.0,BBKP,PT BANK KB INDONESIA TBK
0.0,Director,JANGHYUK IM,False,0.0,BBKP,PT BANK KB INDONESIA TBK
0.0,Commisioner,JERRY MARMEN,False,0.0,BBKP,PT BANK KB INDONESIA TBK
2300000.0,Commisioner,SENG HYUP SHIN,False,0.0,BBKP,PT BANK KB INDONESIA TBK
0.0,Commisioner,HAE WANG LEE,False,0.0,BBKP,PT BANK KB INDONESIA TBK
0.0,Commisioner,STEPHEN LIESTYO,False,0.0,BBKP,PT BANK KB INDONESIA TBK
345000.0,Director,HENDRA HALIM,True,0.0083,BBMD,PT BANK MESTIKA DHARMA TBK
345000.0,Commisioner,INDRA HALIM,True,0.0083,BBMD,PT BANK MESTIKA DHARMA TBK
345000.0,More Than 5%,ZULKIFLI HALIM,True,0.0083,BBMD,PT BANK MESTIKA DHARMA TBK
345000.0,More Than 5%,YANTI GANDA,True,0.0084,BBMD,PT BANK MESTIKA DHARMA TBK
345000.0,More Than 5%,NURSALIM,True,0.0084,BBMD,PT BANK MESTIKA DHARMA TBK
345000.0,More Than 5%,SANUSI HALIM,True,0.0083,BBMD,PT BANK MESTIKA DHARMA TBK
0.0,Commisioner,OMAR SJAWALDY ANWAR,False,0.0,BBNI,PT BANK NEGARA INDONESIA (PERSERO) TBK
0.0,Commisioner,TEDI BHARATA,False,0.0,BBNI,PT BANK NEGARA INDONESIA (PERSERO) TBK
0.0,Commisioner,SUMINTO,False,0.0,BBNI,PT BANK NEGARA INDONESIA (PERSERO) TBK
200.0,Commisioner,DONNY HUTABARAT,False,0.0,BBNI,PT BANK NEGARA INDONESIA (PERSERO) TBK
0.0,Commisioner,VERA FEBYANTHY,False,0.0,BBNI,PT BANK NEGARA INDONESIA (PERSERO) TBK
0.0,Commisioner,DIDIK JUNAIDI RACHBINI,False,0.0,BBNI,PT BANK NEGARA INDONESIA (PERSERO) TBK
